id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
635434,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,17.0,Yes
630689,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
590153,Landing Page Submission,Direct Traffic,No,No,0,4.0,236,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
639580,Landing Page Submission,Direct Traffic,No,No,0,4.0,1236,4.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
640714,Landing Page Submission,Organic Search,No,No,1,13.0,1219,2.17,Chat Conversation,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
649130,API,Organic Search,No,No,0,7.0,14,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
581538,Landing Page Submission,Organic Search,No,No,0,8.0,178,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
607542,API,Google,No,No,0,1.0,493,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
613738,Landing Page Submission,Google,No,No,1,7.0,242,3.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
646858,API,Google,No,No,0,2.0,419,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
589656,Landing Page Submission,Direct Traffic,No,No,0,3.0,335,1.5,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
647125,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
645315,Landing Page Submission,Direct Traffic,No,No,1,5.0,100,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
609203,Landing Page Submission,Google,No,No,0,4.0,690,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
592676,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
657572,Landing Page Submission,Referral Sites,No,No,1,6.0,104,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
587979,Landing Page Submission,Google,No,No,1,4.0,794,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
590222,Landing Page Submission,Google,No,No,1,5.0,252,5.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
628666,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
647947,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592407,Landing Page Submission,Direct Traffic,No,No,1,6.0,86,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
580595,Landing Page Submission,Google,No,No,1,11.0,1850,5.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
606316,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
590308,Landing Page Submission,Direct Traffic,No,No,0,3.0,289,3.0,SMS Sent,,Student,No,No,No,No,No,No,12.0,18.0,No
594048,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
582287,API,Google,No,No,0,2.0,124,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,16.0,No
631150,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,186,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
608336,Landing Page Submission,Direct Traffic,No,No,0,3.0,163,1.5,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
591837,Landing Page Submission,Google,No,No,1,4.0,665,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
602484,Landing Page Submission,Direct Traffic,No,No,1,2.0,973,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
648361,Landing Page Submission,Referral Sites,No,No,1,4.0,1653,2.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
600072,Landing Page Submission,Direct Traffic,No,No,1,2.0,707,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
630949,Landing Page Submission,Direct Traffic,No,No,0,2.0,397,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
658405,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
624623,API,Google,No,No,1,4.0,1011,4.0,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,No
634102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
658193,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
594150,Landing Page Submission,Google,No,No,0,3.0,287,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
601377,Landing Page Submission,Direct Traffic,No,No,0,2.0,582,2.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
628534,API,Google,No,No,0,3.0,449,1.5,SMS Sent,,,No,No,No,No,No,No,,,No
598962,Landing Page Submission,Organic Search,No,No,1,3.0,1080,1.5,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
595473,Landing Page Submission,Direct Traffic,No,No,1,4.0,1147,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
651093,Landing Page Submission,Google,No,No,0,6.0,296,6.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
584760,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
611316,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
647861,API,Referral Sites,No,No,1,7.0,1001,7.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,13.0,No
593781,Landing Page Submission,Google,No,No,0,3.0,144,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
659407,API,Organic Search,No,No,0,3.0,570,3.0,Converted to Lead,,,No,No,No,No,No,No,13.0,15.0,No
620792,Landing Page Submission,Google,No,No,1,3.0,1350,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
618952,Landing Page Submission,Direct Traffic,No,No,1,12.0,179,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
617630,Landing Page Submission,Google,No,No,0,8.0,348,8.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
657590,Lead Add Form,Reference,No,No,1,,1262,,,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
610683,Landing Page Submission,Direct Traffic,No,No,0,5.0,100,1.25,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
582700,Landing Page Submission,Google,Yes,No,0,4.0,447,4.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
655349,Landing Page Submission,Organic Search,No,No,1,5.0,1250,5.0,Email Opened,E-COMMERCE,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
641467,API,Google,No,No,0,2.0,738,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
604872,Landing Page Submission,Direct Traffic,No,No,0,3.0,1709,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
612148,API,Organic Search,No,No,1,4.0,861,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
646335,API,Google,No,No,0,2.0,1152,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
608316,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,453,2.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
588222,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
615481,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
592978,API,Direct Traffic,No,No,0,3.0,563,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
618387,API,Chat,No,No,0,5.0,393,2.5,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,14.0,No
652178,Landing Page Submission,Google,No,No,1,8.0,1335,8.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,Yes,15.0,18.0,No
587702,API,Google,No,No,0,2.0,726,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
629414,Landing Page Submission,Google,No,No,1,3.0,248,1.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
636192,API,Google,No,No,1,2.0,1160,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
635337,Landing Page Submission,Google,No,No,0,6.0,107,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
587384,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
641366,Landing Page Submission,Google,No,No,1,11.0,1039,5.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
598440,API,Direct Traffic,No,No,1,2.0,2140,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
607148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
594655,API,Organic Search,No,No,0,5.0,168,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
612298,Landing Page Submission,Google,No,No,0,3.0,261,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
588065,API,Organic Search,No,No,1,2.0,306,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
605432,API,Google,No,No,1,5.0,1,1.67,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
657183,Landing Page Submission,Direct Traffic,No,No,0,3.0,491,3.0,Email Opened,E-Business,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
650328,Landing Page Submission,Direct Traffic,No,No,1,5.0,1534,2.5,Email Link Clicked,Finance Management,,No,No,No,No,No,No,13.0,16.0,Yes
641626,Landing Page Submission,Direct Traffic,No,No,1,2.0,1328,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
632773,Landing Page Submission,Referral Sites,No,No,0,3.0,132,3.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
607774,Landing Page Submission,Direct Traffic,No,No,1,3.0,1287,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
651975,API,Google,No,No,0,4.0,54,4.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
591622,Landing Page Submission,Direct Traffic,No,No,0,3.0,986,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,16.0,Yes
580101,Landing Page Submission,Direct Traffic,No,No,0,7.0,94,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
622305,API,Google,No,No,0,3.0,1054,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
581712,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,153,2.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,Yes
630219,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
643976,Landing Page Submission,Google,No,No,1,4.0,1205,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
588040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
583681,Landing Page Submission,Organic Search,No,No,0,12.0,25,6.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
592698,API,Organic Search,No,No,1,2.0,1115,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
593498,Landing Page Submission,Direct Traffic,No,No,1,4.0,53,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
603270,Landing Page Submission,Google,No,No,1,3.0,763,3.0,Form Submitted on Website,Media and Advertising,Housewife,No,No,No,No,No,No,,,No
646863,Landing Page Submission,Direct Traffic,No,No,1,6.0,1445,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
583582,API,Google,No,No,0,4.0,106,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
592740,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
583811,Landing Page Submission,Google,No,No,1,9.0,665,2.25,SMS Sent,Marketing Management,,No,No,No,No,No,No,15.0,17.0,No
617248,Landing Page Submission,Direct Traffic,No,No,0,3.0,101,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
624080,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
602419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
614511,Landing Page Submission,Direct Traffic,No,No,0,4.0,148,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609871,API,Organic Search,No,No,0,5.0,110,5.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
589413,API,Google,No,No,0,5.0,526,1.67,Page Visited on Website,,,No,No,No,No,No,No,16.0,15.0,No
640081,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
643897,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
629260,Landing Page Submission,Google,No,No,1,4.0,156,1.33,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
619144,Landing Page Submission,Google,No,No,1,5.0,1473,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
620605,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
639858,Landing Page Submission,Organic Search,Yes,No,0,3.0,1629,3.0,Unsubscribed,Travel and Tourism,,No,No,No,No,No,No,11.0,16.0,Yes
635332,Lead Add Form,Reference,No,No,1,,827,,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
624347,Landing Page Submission,Google,No,No,1,9.0,1402,3.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
630170,Landing Page Submission,Direct Traffic,No,No,1,2.0,503,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
654061,Landing Page Submission,Direct Traffic,No,No,1,2.0,1368,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
650794,Landing Page Submission,Google,No,No,0,4.0,12,4.0,Form Submitted on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
632237,Landing Page Submission,Google,No,No,0,6.0,250,6.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
638505,API,Google,No,No,1,3.0,739,3.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,15.0,18.0,No
614200,Landing Page Submission,Direct Traffic,No,No,1,4.0,30,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
619784,Landing Page Submission,Direct Traffic,No,No,1,3.0,700,3.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
635654,Landing Page Submission,Organic Search,No,No,1,3.0,980,3.0,SMS Sent,Travel and Tourism,Student,No,No,No,No,No,No,15.0,14.0,Yes
581456,Landing Page Submission,Organic Search,No,No,1,11.0,1116,3.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
657267,Landing Page Submission,Organic Search,No,No,0,4.0,12,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
602848,Landing Page Submission,Google,No,No,1,5.0,1234,2.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
623455,Landing Page Submission,Direct Traffic,No,No,1,3.0,1049,3.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
647591,API,Organic Search,No,No,0,5.0,274,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655175,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
607814,Landing Page Submission,Direct Traffic,No,No,1,5.0,469,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
608677,API,Google,No,No,1,8.0,1286,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
648060,Landing Page Submission,Google,No,No,0,5.0,343,2.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,16.0,No
604612,Landing Page Submission,Organic Search,Yes,No,0,3.0,396,3.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
588870,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,303,1.0,Email Bounced,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,No
606520,Landing Page Submission,Direct Traffic,No,No,0,6.0,173,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
655260,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,183,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
629876,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
649488,API,Google,No,No,1,3.0,837,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613976,API,Google,No,No,0,3.0,18,1.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
616661,Landing Page Submission,Google,No,No,0,4.0,1239,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
594057,API,Google,No,No,1,2.0,1599,1.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
642875,API,Google,No,No,0,4.0,46,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
622747,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
647040,Landing Page Submission,Organic Search,No,No,1,3.0,149,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,14.0,No
625835,API,Google,No,No,0,3.0,137,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
584443,API,Organic Search,No,No,0,5.0,124,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
594035,Landing Page Submission,Google,No,No,0,4.0,30,2.0,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
613035,Landing Page Submission,Google,No,No,0,4.0,395,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
588912,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
621044,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
599395,API,Google,No,No,0,2.0,306,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
629404,Landing Page Submission,Direct Traffic,No,No,0,6.0,295,2.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
642069,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
624942,Landing Page Submission,Google,No,No,1,3.0,1321,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
602677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
636769,Landing Page Submission,Direct Traffic,No,No,0,2.0,1492,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
617625,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
642439,Landing Page Submission,Direct Traffic,Yes,No,0,22.0,601,1.38,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
650609,Landing Page Submission,Direct Traffic,No,No,0,4.0,171,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
636452,Landing Page Submission,Google,No,No,1,8.0,1524,2.67,Chat Conversation,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,No
631336,Landing Page Submission,Google,No,No,0,4.0,12,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
594063,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,,,No
649981,API,Organic Search,No,No,0,11.0,1166,2.2,Page Visited on Website,,,No,No,No,No,No,No,,,No
588069,Landing Page Submission,Direct Traffic,No,No,0,2.0,289,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
595388,Landing Page Submission,Google,No,No,0,4.0,275,4.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
639504,API,Google,No,No,1,2.0,1196,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
655766,Landing Page Submission,Google,No,No,1,8.0,235,8.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
608332,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1064,2.0,Email Bounced,Services Excellence,,No,No,No,No,No,No,,,No
589287,Landing Page Submission,Direct Traffic,No,No,0,2.0,1198,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
600740,Landing Page Submission,Organic Search,No,No,0,6.0,107,6.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
650133,Landing Page Submission,Google,No,No,1,4.0,950,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636174,Landing Page Submission,Google,No,No,0,7.0,548,3.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
635990,Landing Page Submission,Direct Traffic,No,No,0,4.0,157,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,16.0,Yes
601379,API,Organic Search,No,No,0,3.0,272,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
